"review_id","business_id","rating","text"
"DUuPnn4t2sVZP4QPis7Lqw","H5sonu_u2Kb0UwBS41ZGsQ","5","Une petite crêperie sympathique à la décoration authentique et aux délicieuses recettes ! Les portions sont copieuses, les saveurs présentes et les prix..."
"SLDGpiF0K-omSSb3JCCVQQ","H5sonu_u2Kb0UwBS41ZGsQ","3","Après une balade magnifique ds les hauteurs de Trouville, on débarque ds ce village mort en basse saison (début mai) et là on se dit ""j'ai faim et..."
"GXBRWQXe-c9nm7d7EWbVpg","odeyQYQTA3n0CnjTPDo1PA","4","Restaurant chinois famimlial et convivial. Peu d'attente entre les repas. Plats savoureux. Prix abordables a tous et toutes."
"RKpPO01mFi-VhGmpPNN9mg","odeyQYQTA3n0CnjTPDo1PA","4","tres bon restaurant.Avons pris a la carte , c etait tres copieux.Bon acceuil"
"b49Owmyy3JmXiPmgHRqjXA","j86dMZDFtl8Cm-0oJf-qDQ","3","Bon mais cher
Tout est dans le titre, pour les menus en eux même, les prix sont corrects mais dès que l'on tape dans les alcools... whoua ! Là ça change..."
"NDaj0IxQiGYuZ9tPFkFDPA","j86dMZDFtl8Cm-0oJf-qDQ","5","Delicieux et convivial
Le diable au pot est un restaurant tres accueillant et convivial avec du personnel competent greg particulierement. il est que les..."
"be_SLbqipYNYONi7Gcm7rw","j86dMZDFtl8Cm-0oJf-qDQ","4","A découvrir
Ce resto ne paye pas de mine de l'exterieur, mais une fois à l'interieur on découvre un lieu plein de charme. Déco sympa, lumières tamisées. Des..."
"v_LXAA17kawQ4WAS33cu-g","sQGTnbBsvkAWX1ufNqnR5A","5","En dehors du rush touristique, un lieu sympa, décontracté au personnel tout aussi sympa et efficace. La pizza est à tomber par terre, une des meilleures que..."
"DTAmyrLFP_2P9hrOBTFeyw","sQGTnbBsvkAWX1ufNqnR5A","4","Amoretto c'est MON petit italien d'Honfleur. un peu à l'écart de la foule, ce restaurant qui a tout d'un grand vous accueillera à la sortie de la vie en..."
"PtM0Dfp0abEaUwlKf-t6nw","sQGTnbBsvkAWX1ufNqnR5A","4","Les pizzas sont excellentes dans ce restaurant. Calme et l'accueil est très bon. Je recommande fortement."
"-ku0eJ2YA2MdaPMWPljaUw","0cdjRebZLHYu-xyMSFKgMQ","5","Très très bon
Idéalement placé. Très bonne ambiance. Que demander de plus, prix plus que correct je recommande."
"_5FP2KVIKl9XoU0nj6g5wA","46fAAlI64jp44JHbuFPSIg","4","Resto très agréable : bons plats, serveurs sympa, cadre très (trop?!) italien, temps de service correct, des prix abordables un bon moment!

B-mol : une..."
"l3oZQIP7kkRLnYhz3wqc9Q","46fAAlI64jp44JHbuFPSIg","3","Bonne pizzeria des pizza bien garnies avec de très bon produit et une petite mention spéciale pour le tiramisu qui est délicieux"
"a-EJwCYvLEfjQODxY6HeBQ","46fAAlI64jp44JHbuFPSIg","3","Pizzeria salvatore
La meilleure pizzeria de la ville, essentiellement parce que les produits sont frais et le pizzaiolo du métier depuis toujours. Un copain..."
"plBhp89Rsag0RHstm33ifQ","CXDzDwb5-OhTV9qKHIYSaw","4","Les restaurants de Deauville ne faisant pas de service après 22:30 pour la plupart, nous nous sommes aventurés dans cette brasserie chic. 
Côté végétarien,..."
"nwAxH0nt7WYG5s8Ai71kzA","CXDzDwb5-OhTV9qKHIYSaw","1","Arrivé à 14H un samedi ensoleillé de février pendant les vacances scolaires, nous n'avons pas pu être servi. C'est une honte dans un pays touristique comme..."
"fDINm2M0vRIIQihOR0dAMg","qVQPSmWBvNYJGruL2uRxTQ","2","Le lieu est censé être agréable. Le service est efficace et sympathique. Les galettes étaient très bonnes mais la climatisation est apparemment en panne et..."
"pK7QBeEu7aUbNTvinFTLYw","qVQPSmWBvNYJGruL2uRxTQ","4","Petit spot de crepes en plein coeur d'Honfleur, la Cidrerie semble être la creperie de la ville. 
Sucrées, salées, galichots (spécialité normandes remise au..."
"Bu1cjFsloJinOHjKBD-AOg","qVQPSmWBvNYJGruL2uRxTQ","4","J'ai choisi ce resto en scrutant les différents avis yelp. Et je suis bien contente d'avoir fait confiance aux autres yelpeurs :). 
Un resto simple, à la..."
"fCeLtUTsJGhZHM_SXJX3BQ","k0gfuBRcdcYQf1xCmsb8BA","5","Restaurant à l'emplacement rêvé : face à la mer, le long de la digue.
Nous y sommes allées entre amies pour y prendre un brunch: buffet sucré/salé à volonté..."
"a9BEe1c3GPxjRosUpMdMLQ","_9GN_91fNlxrr_fr87IV2g","5","Accueil chaleureux de Fatima, une belle découverte pour nous qui habitons à proximité. Les plats sont originaux et faits maison. La carte est renouvelée..."
"srpXv5QOtVQGUqDXdiIRfQ","_9GN_91fNlxrr_fr87IV2g","5","Grand parking,le restaurant est bien placé.nous avons mangé sur une agréable terrasse.Accueil chaleureux.le dos de cabillaud aux fruits des bois est..."
"LkLMuxQZZMLOXFC1mWsaBw","_9GN_91fNlxrr_fr87IV2g","5","Cuisine variée et raffinée. Accueil chaleureux. Je recommande fortement."
"Z0d0IL45arADFixhEsFlcQ","rGiEm6OX5gROzqD_7AjwBA","4","Franchise classique. 
Services rapides
Et plats corrects
Environnement un peu bruyant mais ils sont tous comme ça."
"A_UbdUQZE_qIHd1iq-7ILg","rGiEm6OX5gROzqD_7AjwBA","4","Accueil sympa, plats de qualités, assez rapide le midi quand on demande."
"kWBc5qemT_-a7AURQ2ZGAg","rGiEm6OX5gROzqD_7AjwBA","3","Buffalo grill, comme tous les autres, je ne dirai donc rien de la carte. Service agreable et très rapide si besoin."
"XmaLBnKkY-SFrEbuh6Cq0g","4PVBjUlOoC6cvwssiJOPbQ","4","Accueil parfait, service rapide et ambiance agréable.
Bon rapport Qualité / Prix.
A tester...prévoir de réserver surtout le weekend."
"zAL56Cas6pM1RLZY6GlUwg","4PVBjUlOoC6cvwssiJOPbQ","4","L'accueil est très aimable et chaleureux. On a l'impression que toute la famille y travaille, et c'est peut être le cas. Poissons et viandes se cotoient,..."
"04R8_DvBsbyME0RmljjaGw","4PVBjUlOoC6cvwssiJOPbQ","4","Qualité et service au rendez-vous
Une adresse à retenir. Très bon rapport qualité/prix un menu à 17,90€ entrée plat dessert très honnête (particulièrement..."
"No2kYWs_60gnDLZ_UggW-w","ctcDWfwDsRoYMDhxfnJPNA","3","Country club du Havre
Je suis d'un avis très mitigé. En positif, j'y vois : le stationnement très facile, la vue sur la mer, les tarifs et le service..."
"lrfSEJQXz_6juJ_rQkhcyg","ctcDWfwDsRoYMDhxfnJPNA","4","Quelle vue !
Le restaurant domine depuis un plateau rocheux toute la ville du Havre. Depuis sa vaste baie panoramique vous découvrez le port, la plage et au..."
"FYSg3TqEfxgjamggxBVU-Q","ctcDWfwDsRoYMDhxfnJPNA","5","A faire connaître
Ce restaurant avec sa vue panoramique et sa cuisine avec des produits mérite d'être connu. En ce qui concerne la restauration, rien à..."
"67Y_itPwZOaW6QErFMwQEQ","6DkFRxJ_oLXaL2UmekNh1g","4","En plein coeur du Honfleur ""attrape touriste"", l'Estuaire Restaurant, ne paie pas de mine et reste même très classique en apparence. 
Sans réservation, on..."
"gIQh31hQjdzJU2mbxKoeUw","6DkFRxJ_oLXaL2UmekNh1g","5","Très bon restaurant 
Personnel agréable 
Très bien accueilli avec le sourire 
Menu à 14,90€ délicieux"
"7rVZWw91_b_coxxiM1g3kA","6DkFRxJ_oLXaL2UmekNh1g","3","Bonne table à un prix raisonnable. Coquillages et poissons très bons. Avons passé une bonne soirée."
"UGqIBSDkiEtLW6oODfUGbw","5AeLD7Epg3oh6SsWVFbO3Q","4","Venant du Nord, Une amie nous avait conseillé ce bistrot, nous réservons donc et nous décidons de regarder tout de même les avis sur yelp ... Et la pas de..."
"NwnvI3VZmAtHRTl6DQov6g","5AeLD7Epg3oh6SsWVFbO3Q","4","Mon restaurant prefere du dimanche midi :) 
Carte, service, cadre exellent. Bonne ambiance
Tres bon rapport qualite prix. 
Je prend souvent le tartare de..."
"xVIm7fLppDU15G5BsWXK9Q","5AeLD7Epg3oh6SsWVFbO3Q","3","Cuisine française typique, agréable mais sans plus. Service expéditif, et désagréable."
"Y0OWSeQB_sGYta8cOk8N8g","lSfBEOjbVuaccWZSkvkMpg","4","Original au Havre
J'avais déjà déposé un avis il y a quatre ans.C'est un restaurant où je viens assez régulièrement.Les jeunes patrons sont..."
"ucCHN0PcGE-6NUif1bXyTw","lSfBEOjbVuaccWZSkvkMpg","4","Les yeux fermés
Ambiance très chaleureuse, les patrons sont jeunes et accueillants et nous offre un aperçu de la cuisine et des bières (avec modération) du..."
"5fjz1MFnOxy1ODJyd5qrdw","lSfBEOjbVuaccWZSkvkMpg","4","Il faut y aller
Accueil sympa... cuisine du nord excellente... grand choix de bière prix raisonnable.... restaurant à découvrir."
"0ISWBnflOTXaI4Y26CgvyA","agUDWBrlRc7W_GRLq9okng","5","Le cadre est original et pour un restaurant de ce type on y mange bien. Il y a peu de choix mais la qualité est là."
"8UcfvHgn-dIkxnCE0j5sjQ","agUDWBrlRc7W_GRLq9okng","4","Attention je parle du restaurant à l étage et pas de la brasserie au rez de chaussée.
Service de qualité et bonne cuisine pour un prix raisonnable.
 Il faut..."
"vq1NR759SMs_NuOgrQ0JvA","fTn1pYVXE3oI1EibrJVbzw","4","Très bon restaurant. Très accueillant. Musique karaoké et violoncelliste. Nous avons passé une très bonne soirée. Je recommande"
"vWvaZLhy8zYeYdwFGvWm-Q","oB2Eb1gEh-QIrv3CROuvOQ","2","L'endroit est très bien  mais  le propriétaire est vraiment EXTRÊMEMENT DÉSAGRÉABLE !!!!!!!
Très décevant!!! 
Vraiment DOMMAGE pour une première visite."
"9PlXalaAKrDZL2bDURYVKw","oB2Eb1gEh-QIrv3CROuvOQ","4","Cet avis concerne la pause goûter :)

Un chocolat viennois réalisé avec du vrai lait, ça mérite d'être précisé.

Un accueil sympathique, sans excès ni dans..."
"vlkB_KkFL_e0MpZvGbOCUA","Gm9lp1a-cmAi8z6JsGFaxA","4","Plaisir et douceur...
Je connais depuis très longtemps...Toujours aussi agréable et tranquille. Les viandes sont délicieuses et l'ambiance est intime. Un..."
"vk5ZrBZaSLommuAnRvgA7A","Gm9lp1a-cmAi8z6JsGFaxA","4","La Bonne adresse
Si le midi, vous êtes pressé, et le soir, pas trop, faites le détour rue Galliéni, un menu étendu, escargots, viandes, de copieuses entrées..."
"W4E4x24l47K9zl0EqJXNiw","Gm9lp1a-cmAi8z6JsGFaxA","4","La continuité
Ce restaurant mérite le détour. Les plats quels qu'ils soient sont toujours de qualité. Les viandes sont particulièrement goûteuses. Que vous..."
"a1f8fU90KjJEvAuzL2leuw","j0p-PvRVOA9S3A_ZkA-qcg","4","De passage à Deauville pour un weekend, je voulais éviter les attrape-touristes. La crêperie est pour ma sœur et moi, une valeur sûre : moins de risque..."
"6tKxhJgTzWt4VD1pa24EyQ","j0p-PvRVOA9S3A_ZkA-qcg","5","Une petite crêperie cosy, les crêpes sont très bonnes avec pas mal de choix, 
Les serveuses sont sympa 
Bref c est une valeur sûre à Trouville!"
"X4m9kvPFM6Mdkqrq-q1FTA","j0p-PvRVOA9S3A_ZkA-qcg","4","Après quelques fruits de mer sur le marché aux poissons de Trouville (chez Piller Saiter), nous voilà dans cette charmante crêperie pour y manger un..."
"lJtFgqKT1BS3ZR8gkxmcMg","fWWqGUuGmMtm2SxiVU--3A","1","Accueil on ne peut plus désagréable. Il suffit de marcher quelques mètres pour trouver mieux (et être reçu avec un minimum d'éducation)."
"0RYol7BxDTZaOOkVvnQpYg","fWWqGUuGmMtm2SxiVU--3A","5","Un restaurant excellent sur toute la ligne. La décoration est simple et jolie, l'ambiance est joyeuse mais calme, le service très sympathique. Pour ce qui..."
"YYwh4wZAnEqtr0xrjbFu9A","fWWqGUuGmMtm2SxiVU--3A","2","Un service qui laisse vraiment à désirer. Oubli de commandes à répétitions, promesse de geste commercial oublié. La nourriture est correcte mais sans plus,..."
"hXxeKONS8jtpy59u6kRxOw","cm6mi6iLTuevn7oNZsXPCw","1","Service beaucoup beaucoup trop long ,( il faut embauché). Qualité cuisine aucune je suis partis avant."
"5ascyacbyoEWxhfDNsKAkA","cm6mi6iLTuevn7oNZsXPCw","2","Décevant. Le menu a 11EUR du midi semblait pourtant attrayant, mais la lasagne (plat du jour) était vraiment trop lourde! La mousse au chocolat également!!..."
"l_PqDMiT092vSihCQPqw8g","s7rYKcLWH-DS1AB-eDW7tg","3","Toujours difficile de mettre un note à un restaurant d'une chaîne.
Très peu développer pour le moment et c'est bien dommage.
En tout cas ce qui est sur,..."
"ffY-b1VN-HNIraiZ0ydYfQ","s7rYKcLWH-DS1AB-eDW7tg","2","Accueille chaleureux, côté repas rien dire. Mais service trop rapide. Idéal pour venir manger le midi."
"bRQewwHPobbHCzbeUR4R9Q","s7rYKcLWH-DS1AB-eDW7tg","3","Loin d être un resto gastro, cet établissement et très accueillant et le personnel et vraiment sympa! La carte est complète et propose bon nombre de..."
"BWSthb-En6Rv1lWbeG7v8Q","UCqGl1yCqPXBTpKRUI14Rg","4","Le Hop
Il s'agit d'un bar à tapas, petit et sobre. A peine quelques tableaux agrémentent les murs. Pour une quinzaine d'euros, on peut avoir un menu ""hop"" :..."
"ZirhRU1MfR-4rV547hpYZA","UCqGl1yCqPXBTpKRUI14Rg","5","Comboperfect
C'est super bon, j'ai déjà envie d'y retournée alors que j'en sors. Cadre et ambiance super. Bon rapport qualité/prix. Et les patrons sont..."
"3GzP-XL5RNJKHS7GHncIwg","TIVB2e6KZCJGXAhe6XT5ow","4","Satisfait
Petite soirée entre amis dans ce cadre très agréable. La cuisine au top : foie gras sur macaron, médaillons de veau, carpaccio de boeuf, tout..."
"tQ-gv1K1Sgn6E7qb5BLGrQ","TIVB2e6KZCJGXAhe6XT5ow","1","Déception
Une mauvaise surprise pour ce nouveau ""Jardin"", malgré un menu attrayant et un cadre agréable. La déception ne concerne pas tant la nourriture,..."
"FqVAIxSy3dLU1H48-kFRVA","TIVB2e6KZCJGXAhe6XT5ow","3","Interminable !
Connaissant l'ancien restaurant, j'ai été surpris de voir un tel changement. En effet, avoir un personnel jeune et dynamique peut s'avérer..."
"hFtFn8H8Teh5-u3dhNUeZA","EfFdYDlrRSH7uvqJNL8h4Q","3","je m'y suis toujours bien amusée mais préférerais l'ambiance rue Jules lescene ;) Cécilia assure au niveau son surtt pour ns les filles ;)
Il est clair que..."
"CqRheOWseVA_Gg_gZaQegA","EfFdYDlrRSH7uvqJNL8h4Q","5","c est un lieu ou l ambiance est au rdv chaque week end vous en connaissez vous des lieux ou l on peux danser sur les tables sans aucun soucis 
oser dire que..."
"DoOvWtbMgaz5HbB-DCD4cg","EfFdYDlrRSH7uvqJNL8h4Q","3","Pour faire la fête c terrible patrons et employé très prof."
"31aFwLHEVt8IKR0wryrs4g","jpLWuV_rSlUPT0Ffi4v4eg","4","La place ou ""The Place"" to Be. 
Ouvert depuis peu, ce bar-tapas rafraîchi le quartier de Saint Vincent. Situé à 2 minutes de la mer, il bénéfice d'une jolie..."
"DwbIV1T9QA3YrRutF_QCUQ","jyoOU6wc70gsU89PEF3S1A","5","Petit restaurant au décor agréable, beaucoup de plantes. Accueil chaleureux. Bonne assiette et prix très corrects."
"oXsNl_QcHXf10yB8srbCqg","pKms1CU__IHDCDJj7iM8zA","2","Bon pomme de pain fidèle à l'enseigne. Propre et proche des commerces. Cependant le personnel n'est pas toujours hyper aimable et souriant, parfois on a un..."
"2l067iEgA05y2MAeqwQiCg","pKms1CU__IHDCDJj7iM8zA","4","Enseigne intéressante avec un large choix de sandwichs. Le petit plus "" froid ou chaud "" selon notre envie. Et les desserts sont toujours de bon goût...."
"6KUIg8dzCE2sEBK-Y1CsNg","pKms1CU__IHDCDJj7iM8zA","4","Très beau restaurant rapide (design) les produits sont frais et de qualités même si c'est une sandwicherie. Il y a un large choix de sandwichs chauds ou..."
"bhasHG_7VSdBh4blfEmLfg","dOCne-K5sa_Mbhho4v7JaQ","5","le meilleur restaurant que je connaissse. Des prix tout petits pour un repas gastronomique et généreux - et Pinard à volonté!! Bien sur la déco est restée..."
"dNOPcnPxEAAxLzJpNBxvWQ","v5i4jR7OkffulJmZjMS4zQ","3","Bonne petite crêperie.
Les crêpes salées et sucrées sont bonnes, bien garnies. Le décor est agréable, l'endroit est calme, excentré du centre-ville rempli..."
"ueQ59Tz51lhYSYOZdNJTWA","v5i4jR7OkffulJmZjMS4zQ","5","Superbe crêperie avec un jardin ou l'on peut manger littéralement ""les pieds dans l'herbe"" sous les arbres. Accueil très sympathique, crêpes délicieuses...."
"_X9a_lStoNKskCOvUd40cw","v5i4jR7OkffulJmZjMS4zQ","1","Cette crêperie au cadre sympathique bénéficie du merveilleux décor naturel de la Basse-Normandie. Située à l'entrée de Honfleur, un peu cachée sur la route,..."
"JdxPOaat9UrosmF8mkXipg","KM5mdJ4JbAF5Whte_RZK-A","5","Resto tres accueillant; cuisine excelente, pour un prix tres convenable
le service est rapide sans qu on se sente obliger de se depecher.
on i retourne des..."
"dTbGPKZJUdE4HRILt6vTMA","KM5mdJ4JbAF5Whte_RZK-A","5","Juste superbe , 2 couples a diner dans ce restaurant , le personnel très accueillant , la qualité de nourriture très bonne , musique superbe , bref rien a..."
"2gaor1LVNf_PPNHooBxk2A","pphmfTytQANTog6Wt_N5sA","4","Le cobra a été renomer il s'appelle maintenant la ptite folie c un bistro parisien ou l'on mange pour vraiment pa cher et super bien"
"QT8BX9xp5OGf9jgi4l4F0Q","pphmfTytQANTog6Wt_N5sA","4","un tres bon rapport qualite prix pour cette bonne adresse ou l acceuil est tres chaleureuse
une bonne adresse sans se ruiner"
"FKeIuufRHGMAls82ms9fwQ","kw8ohOhBuUcUEbrv2JrmwQ","4","Très bon restaurant avec beaucoup de choix et
un personnel sympathique ! Je conseille particulièrement la pizza chèvre miel qui est excellente !"
"d_aE7jsewIOp2qXwb3s3Sw","kw8ohOhBuUcUEbrv2JrmwQ","2","La terrasse patio est relativement agréable (on est un peu entassé quand même). Le service peine un peu en cas d'affluence. Mon risotto parmesan / safran..."
"PYIelJu6naU2Fq3EZY9OQQ","kw8ohOhBuUcUEbrv2JrmwQ","3","Mon contentement est monté crescendo pour ce restaurant.
En effet quand on rentre dans cette pizzeria on a envie de faire demi tour. Le style, la..."
"iYx5lejUHZQeh1YYgS_kBQ","q5mjoSKhNgXgKKeqBGKtKA","4","Type Top !
Epicerie fine avec quelques tables pour manger (cartes + menus), vente à emportée et traiteur.
Les produits sont de qualités et les prix sont en..."
"DWCUNI6wrqS4QZQ5ZP-TnQ","q5mjoSKhNgXgKKeqBGKtKA","4","Une petite bonne femme aux commandes, des pâtés de sanglier, des cannelloni, du brocciu en saison, des saucisses sèches, de la fiadone... tout ça..."
"fw_zLu1J8AsRV6Yv8prWTw","zdGM5R28_T_fktJAHlNOdA","1","Un des pires Mc Donald's que j'ai jamais vu. Service très très lent, il y a des escalier pour accéder au caisse donc pas pratique, mais à côter il y a un..."
"tGvL48yQa_9i0tO48sOI0Q","zdGM5R28_T_fktJAHlNOdA","1","Ca reste un fast-food. Même si il est bien situé les employés sont lents donc beaucoup d'attente. C'est un petit McDonald"
"WboOnmZCEIkwK3ARTViSgQ","v_K_A1U7eQeRYkHy7mh7cQ","1","Adresse à fuir absolument !!! Tout était raté sauf l'accueil du patron qui était sympathique et le vin qui était bon. Mais pour la nourriture passez votre..."
"B-W7ORPlKSKIjUQQvauyGg","v_K_A1U7eQeRYkHy7mh7cQ","1","C'est à grands regrets que je mets une étoile.


 Accueil correct et sympathique du patron. 
Nourriture infâme. Les plats servis n'avaient aucun goût, dont..."
"PvcC61imnXvCzb3PCsL9dA","v_K_A1U7eQeRYkHy7mh7cQ","4","Pour sortir très régulièrement j'ai été agréablement reçu et ai mangé des produits de qualité à des tarifs ""normaux"" qui devraient être les tarifs de tous,..."
"XUGNsAygmoa6o9VtbF400w","ba85Sfcu03PZ3IP5CpBtog","3","Hay sangria y tapas!

Ça vous change des soupes de poisson,  moules-frites, tripes et autres tartes normandes... 

Le cadre est sympa. Sombre. Dans les tons..."
"eaMp3Hv-Aqe58JZKUoPAyg","ba85Sfcu03PZ3IP5CpBtog","2","Je n'ai pas accroché en ce soir d'octobre. Peut-être le froid, ou le parfum de la marée, ou quelque chose d'indéfinissable dans la déco trop claire, ou..."
"g1zabWeMrhWayO6pBKsF2w","i3crgq4rmKp1Z7QSS8rscg","5","Resto tres agréable. 
La déco est sympa, tout a fait gauloise. Quant a la nourriture, ce sont les gros appétits qui seront ravis: une demi douzaine de plats..."
"1_INza98UOmgpuOoZq9n2g","t504sG_UIiWFc3oXrr8poA","5","Resto super sympa.
La chef des lieux Sylvie est merveilleuse, attentionnée,toujours à l'écoute et ses plats d'un bon rapport qualité prix sont généreux..."
"Y9jW3YjcXtM52r8Q82ystQ","t504sG_UIiWFc3oXrr8poA","4","Petit resto très sympa.
La patronne est très chaleureuse et les plats d'un bon rapport qualité prix et copieux ! (Essayer l'hamburger maison ou le..."
"K0Z5P2vyOibvHKZmkdwHWw","PzRVqiapdX51PNio9N0xhw","5","Si vous passez par Le Havre (mais si arrêtez je vous vois venir à 3km... On ne sait jamais ! ;) ) Arrêtez vous au Carré Rouge pour déjeuner ou dîner, vous..."
"P2PejAx3TFSCyTlraM4m9Q","PzRVqiapdX51PNio9N0xhw","3","Une super adresse, on y est reçu chaleureusement que ce soit pour y manger, boire un verre ou juste acheter une bouteille de vin. La carte change souvent...."
"e9OV-ZgLxY26tGFgvD1G7Q","695cNPwDBtDoUDm3MJsyBw","4","petit restaurant pizza brasserie. 
service rapide et sympas. les pizzas sont super bonne avec ingrédients frais. 
les desserts sont généreux. 
l'addition..."
"0_OVw_eZQkeUb0NAIS-caQ","Y3t4rVkwfUxo-OOrLTcM1g","4","J'y retourne
Un accueil chaleureux, la cuisine excellente et variée, toujours faite avec de bons produits. Ambiance agréable, les patrons Nadine et Michel..."
"QCitv8ZdXCYzsk_cGdwCkA","Y3t4rVkwfUxo-OOrLTcM1g","3","Un bon moment, une cuisine parfaite !
Un cadre un peu vieillot qui gagnerait à être rafraichi mais un accueil cordial et un service attentionné. Une cuisine..."
"fgSwJ258CEw5NB77SDZwrQ","Y3t4rVkwfUxo-OOrLTcM1g","2","Attrape touriste
Le doute s'est immédiatement installé en moi lorsque ma poêlée de calamars m'a été servie quelques minutes seulement après l'avoir..."
"sbssbvrfyVtpaAk3nJ43yw","N44chQwW-V6mXHsXMeo5IQ","1","Nous venons régulièrement entre amis à Honfleur et nous voulions tester ce restaurant mais nous n'y remettrons plus les pieds. 
La bonne cuisine est gâchée..."
"lPLH9GEy49QFMcb0uI1p9w","N44chQwW-V6mXHsXMeo5IQ","4","Très bon restaurant avec un présentation des plats qui frôle l'art. 
Très bon goût des plats avec des mélanges de saveurs exceptionnels. 
Seul reproche :..."
"x5I59tGoXJQOfOeFMDR1fw","N44chQwW-V6mXHsXMeo5IQ","4","Très bon petit restaurant, minuscule (peu de tables), au charme intemporel, au service aimable, souriant et discret.
On y mange très bien, et sur la carte,..."
"A5VufzwI5gtx-AfdZCy7_w","H0FYRf8UmbKcZU0hyUytQQ","5","Très bon en tout point
Une très bonne soirée, un accueil super, un cadre sympa mais... Surement la cuisine est-elle très bonne d'un point de vu japonais,..."
"7EXReeS2XjRsD6CNhmgv_g","H0FYRf8UmbKcZU0hyUytQQ","5","Les sushis aussi bon qu'au Japon
J'ai emmené des amis japonais qui voulaient goûter des sushis ""français"". Ils n'ont pas été déçus. Les produits sont frais...."
"VvcOMcH7hVryehgqts8RVA","H0FYRf8UmbKcZU0hyUytQQ","5","Excellent !!
Cela fait 3 ans que je vais régulièrement au Yamato. C'est toujours aussi bon et le cadre toujours aussi sympa. Très bon acceuil, plats..."
"GPtQ-D7m9VfyLCGISN7xng","xTSpwN46qnWhJC3Owsz3kw","4","Très sympa. J'etais pressé pour un rdv à coté, on m'a conseillé avec justesse (une cassolette de dinde aux champignons sauce cognac, très bonne) et avec le..."
"1NcQ2jBRJXvyihmr9qKG7A","xTSpwN46qnWhJC3Owsz3kw","4","Restaurant très sympa, les serveuses ont toujours le sourire, les plats du jours sont bons et pas chers."
"2XYs4JyIYOscqhnmpKo0Jg","xTSpwN46qnWhJC3Owsz3kw","1","c'est propre et pas mauvais, mais le service est un peu long et les prix trop chers pour y aller souvent."
"8IRyO9inGPC1nKNu9Dy5DA","_RaJnobZtMXfaUnwMgB_tg","2","Plutôt déçue!
Les galettes ne sont pas exceptionnelles, surtout lorsqu'on les attends 45minutes. 
Le serveur était sympa (surement stagiaire) mais il était..."
"H2c_udyHsASVMlfo7qlMrw","_RaJnobZtMXfaUnwMgB_tg","3","Les crêpes sont bonnes et bien garnies, le personnel est souriant. Cependant, le service est vraiment à revoir. L'attente pour prendre la commande + être..."
"tLtf7XQpLOdFfztKG7sdJg","_RaJnobZtMXfaUnwMgB_tg","5","De passage au havre, creperie choisie grâce à qype, et c'est effectivement une très bonne adresse! Très bonnes crêpes, deco sympa et service agréable"
"MRMCOn5FjHV6u_4rwDF-Tw","iss1bifUnojVrD446BPWVw","1","Pour avoir testé, je n'en suis pas trés satisfait. Portion petite et frite bien trop souvant pas cuite.


 à vouloir faire trop vite pour vendre je prefere..."
"iSer53hwBurQyDdpHKnQBw","iss1bifUnojVrD446BPWVw","2","Bon kebab.... Cependant les frites surgelées souvent mal cuites, et une sauce samourai qui laisse a désirer"
"ULzkEGHKlH-OeuO2t27t-w","lu-ih62jqzNTdMVNELGhgA","3","Menu de midi inférieur à 13€ pour les buffets coréen et asiatique. C'est bon, il y a du choix. Le barbequiou coréens sur les tables c'est bien sympa on se..."
"dJGKPJ7eN3HHXA5GrwcxoQ","lu-ih62jqzNTdMVNELGhgA","4","Très bon restaurant. Nouveau dans le coin. Très grand buffet à volonté. Barbecue corréen intégré sur chaque table ce qui est fort agréable. Divers choix..."
"vdyFGaUvtZp26VEX59rkNQ","S0DHJil_9Ri-a_bY8lxZIw","5","Super !
Personnel accueillant, sympathique et avec le sourire. Chocolat chaud délicieux. Et c'est un détail mais des toilettes nickel malgré le passage..."
"uVQymtgeRURU4JEW8PCwwQ","4P98PDq8Wbep7PloXsD6Tg","5","Delicieuses glaces artisanales, en boules (2EUR le cornet simple) ou en coupe, sur place ou à emporter. L'établissement est dirigé par Luc Lemière:..."
"y_QOaMtsVRoHBqWh5UOcXA","4P98PDq8Wbep7PloXsD6Tg","5","Rien a dire, un regal !!! Une tuerie !!! Trop bon et tres bien. Je vous le recommande de plus vous pouvez prendre a emporter, il y a en exterieur un stand..."
"rC24tY2q9kEWpR2fq0i2iQ","4P98PDq8Wbep7PloXsD6Tg","3","Excellent choix pour une glace, un dessert, une crêpe ou encore une café ou thé.
Le menu est très varié et il y a beaucoup de choix. D'habitude le local est..."
"p4TW0fhYUpcxrHJ_Oowyxw","0pFlTyVXDoR2QRFf4Df8gA","2","bof !
Je ne suis pas entré dans le restaurant. Je n'ai donc testé que la partie bar. L'accueil est ""limite"". La déco est terne, voire poussiéreuse. Par..."
"9N8IaR17bwt3AJlrAk0Syw","0pFlTyVXDoR2QRFf4Df8gA","1","A éviter
Pas de lunettes dans les toilettes, chambre avec baignoire sans la bonde qui ferme, pas d'eau chaude le matin avant 9h. L'accueil est des plus..."
"7QV_JDT3ZNufXAIWUFZIqg","0pFlTyVXDoR2QRFf4Df8gA","4","La Baraka, un restau qui fait un couscous trop bon et qui gagne à être connu !
Ambiance amicale, décor du resto trop belle et si l'été se pointe, on va..."
"fBsc-S_4rivEkq-eJIHGVA","mc6DSyxP_hNzb_5gfGjH3Q","5","Cosy restaurant, à l'écart du port, pour un moment intime et gustatif, et un accueil qui a du chien ! C'est excellent, bien dosé, pas trop cher. Attention,..."
